user_name,window,if_score,lof_score,ae_score,if_norm,lof_norm,ae_norm,ensemble_score,if_pred,lof_pred,ae_pred,vote_count,majority_vote,ensemble_pred,is_attack,attack_id,attack_name
alice-dev,2026-02-15 07:45:00+00:00,-0.1483833290726133,0.9938088269507404,0.104549,0.16397641126878745,0.0003620996110027433,1.661015719798175e-05,0.05752346185508596,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 08:05:00+00:00,-0.1198922902370633,1.0523368638456871,0.13835703,0.25252287366289206,0.0009385343555265146,2.5079661732277408e-05,0.08871901670496618,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 08:35:00+00:00,-0.0992792152130458,1.1228791001310128,0.34544048,0.3165856438193663,0.0016332953300702885,7.695769836300061e-05,0.1113997160118117,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 09:05:00+00:00,-0.1356434986701842,1.047708081979318,0.12908858,0.2035701558193864,0.0008929461069852914,2.2757752431413307e-05,0.07156891299995952,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 09:35:00+00:00,-0.1512762982639674,1.265457272327462,0.17079899,0.1549854373282406,0.0030375285253890663,3.320694176963654e-05,0.055318000131301275,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 09:40:00+00:00,-0.116971943632531,1.027298944369769,0.1271494,0.2615989330613762,0.0006919392622652596,2.2271953826679e-05,0.09180848689942252,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 09:50:00+00:00,-0.1356434986701842,1.047708081979318,0.12908858,0.2035701558193864,0.0008929461069852914,2.2757752431413307e-05,0.07156891299995952,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 10:10:00+00:00,-0.1364109905892875,1.0486907587226986,0.14107691,0.20118489023658626,0.0009026243577446106,2.5761039381100485e-05,0.07073835841983013,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 10:15:00+00:00,-0.1364109905892875,1.0486907587226986,0.14107691,0.20118489023658626,0.0009026243577446106,2.5761039381100485e-05,0.07073835841983013,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 10:25:00+00:00,-0.1364109905892875,1.0486907587226986,0.14107691,0.20118489023658626,0.0009026243577446106,2.5761039381100485e-05,0.07073835841983013,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 10:30:00+00:00,-0.1172899818726563,1.0275735503107797,0.1420775,0.26061051136037444,0.000694643819155409,2.6011704727231888e-05,0.09146460782425361,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 10:35:00+00:00,-0.1172899818726563,1.0275735503107797,0.1420775,0.26061051136037444,0.000694643819155409,2.6011704727231888e-05,0.09146460782425361,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 10:40:00+00:00,-0.1172899818726563,1.0275735503107797,0.1420775,0.26061051136037444,0.000694643819155409,2.6011704727231888e-05,0.09146460782425361,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 10:50:00+00:00,-0.1186526684249598,1.1368190075849594,0.23929118,0.25637545786671456,0.0017705875991809662,5.036543677123349e-05,0.09036622554409479,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 10:55:00+00:00,-0.1516888455889526,1.2565531411306812,0.18069136,0.15370329361953142,0.0029498329377028575,3.568515397454556e-05,0.054839299841224355,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 11:00:00+00:00,-0.1569360213148734,1.1093783565651874,0.07792654,0.13739575036804524,0.0015003283268848555,9.940763989205464e-06,0.0486166097724223,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 11:05:00+00:00,-0.1080357604004187,1.0149938766636504,0.1830541,0.28937143434068185,0.0005707483094189211,3.627706178885363e-05,0.10149064704607193,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 11:30:00+00:00,-0.1569360213148734,1.1093783565651874,0.07792654,0.13739575036804524,0.0015003283268848555,9.940763989205464e-06,0.0486166097724223,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 11:40:00+00:00,-0.1143423614496835,1.0572638280220037,0.15820153,0.2697713342577546,0.0009870593614369385,3.0051057070332608e-05,0.09477445308383814,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 12:00:00+00:00,-0.1530615973475261,1.1187590239040963,0.10936576,0.14943695876706886,0.0015927172547874303,1.7816840067720506e-05,0.05286573165967001,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 12:05:00+00:00,-0.1588664907768631,1.0233991986408089,0.067801066,0.13139610105354738,0.0006535311923514207,7.404155143469913e-06,0.046219592532607615,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 12:55:00+00:00,-0.1210268848132479,1.0430980464792463,0.110779166,0.24899670051937967,0.0008475424888783116,1.8170923062967513e-05,0.08745093632980919,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 13:00:00+00:00,-0.1562627895257416,1.0416223902207893,0.07655016,0.13948806766272007,0.000833008949339383,9.595956656423465e-06,0.04911525560121773,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-15 13:15:00+00:00,-0.1562627895257416,1.0416223902207893,0.07655016,0.13948806766272007,0.000833008949339383,9.595956656423465e-06,0.04911525560121773,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 03:30:00+00:00,-0.1488575147042122,1.025542943034992,0.49922934,0.16250270367818156,0.0006746446418662795,0.00011548450536992059,0.057146717263627723,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 03:35:00+00:00,-0.113312360588916,1.0328376393681256,0.54640734,0.2729724436665855,0.0007464891225673117,0.00012730342190894994,0.09583981750277618,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 03:40:00+00:00,-0.0002517917099918,1.16002506241674,0.78895164,0.6243500634254782,0.0019991409045373785,0.00018806502347572466,0.21927864102254815,0,0,0,0,0,1,False,0,normal
alice-dev,2026-02-16 03:45:00+00:00,-0.089779267049192,1.0528796609904845,0.5814292,0.34611025356392305,0.000943880291424742,0.00013607701214977342,0.12150976995301666,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 03:50:00+00:00,-0.0411811727149132,1.1490771552680492,0.71414316,0.49714684290112937,0.0018913164430463347,0.0001693241870364596,0.17471415302657242,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 03:55:00+00:00,-0.1493590980494477,1.031620546109444,0.4952491,0.16094384753844035,0.0007345021351532467,0.00011448738543339706,0.056621768601387776,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:00:00+00:00,-0.0942431102670398,1.0597161565269286,0.6206354,0.33223720639622367,0.0010112120142546314,0.0001458988529571941,0.11668071609955455,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:05:00+00:00,-0.0627462949112274,1.1313648144172324,0.7226076,0.4301252333135708,0.0017168699860160958,0.0001714446777293593,0.15119616955817422,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:10:00+00:00,-0.1033494671126995,1.0206411480529445,0.46935672,0.3039358275438882,0.000626367523956855,0.00010800089007079517,0.10662916854076701,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:20:00+00:00,-0.1319695446874988,1.080647085026362,0.5419191,0.21498832944384566,0.0012173579071003548,0.00012617903906170897,0.07570984428454962,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:25:00+00:00,-0.113239691628835,1.169643677040292,0.69676405,0.2731982893922599,0.002093873343165924,0.0001649704151382738,0.0964017480819405,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:30:00+00:00,-0.1349767091076361,1.1400262620012769,0.51025957,0.20564245150736515,0.0018021754155195038,0.0001182477714637842,0.07264109375444876,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:35:00+00:00,-0.0951513411365483,1.1922812668848626,0.8392123,0.3294145423650423,0.0023168279135047693,0.00020065620041702213,0.11616617645761658,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:40:00+00:00,-0.0474529747261247,1.2005456646991663,0.6375067,0.477654893726006,0.00239822285335696,0.00015012540954299522,0.1680636284256399,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:45:00+00:00,-0.0130163996195358,1.1729438064137183,0.7875212,0.5846793135885985,0.002126375872435458,0.00018770667316468797,0.20543830331331128,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:50:00+00:00,-0.1234174850771316,1.0356244969500006,0.67108315,0.24156702420651777,0.0007739365071620778,0.0001585368992251965,0.08486689731955549,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 04:55:00+00:00,-0.1347825288413386,1.1245290982276912,0.5573362,0.20624593865104682,0.0016495459388687814,0.00013004129303970444,0.07280243199438237,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:00:00+00:00,-0.0839644754167325,1.050774984747572,0.5897821,0.36418187361207244,0.0009231516188645108,0.00013816956011617425,0.1278282096988628,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:05:00+00:00,-0.0851688703022212,1.1303899548846446,0.8459187,0.3604387701383406,0.0017072687259119435,0.00020233627125252482,0.1268118144838641,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:10:00+00:00,-0.0830445159447113,1.0444671694307757,0.571159,0.3670409886223607,0.0008610267962403204,0.0001335041469024306,0.12880575664058105,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:15:00+00:00,-0.1359717891216307,1.0371952795771284,0.47917247,0.20254987157207843,0.0007894069334809381,0.00011045990762172945,0.07120188544923228,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:20:00+00:00,-0.0710727403936427,1.3349206611185909,0.8202306,0.40424771806953885,0.0037216640764146445,0.00019590095161315394,0.14284805403656767,0,1,0,1,0,0,False,0,normal
alice-dev,2026-02-16 05:25:00+00:00,-0.0816137538994626,1.066858056489968,0.5482735,0.3714876119401615,0.0010815516241068851,0.0001277709277228563,0.13043753852581078,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:30:00+00:00,-0.1210070373983446,1.0510642385221052,0.49092156,0.24905838371694572,0.0009260004402921768,0.00011340326075495983,0.08752855543325974,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:35:00+00:00,-0.0284930284867673,1.1935410092830483,0.86671734,0.5365799535094603,0.002329234946543778,0.00020754669539694206,0.1886804799682205,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:45:00+00:00,-0.1016617281044678,1.0899900852699431,0.5866558,0.30918110201373245,0.0013093758568593899,0.0001373863671284264,0.10871288316484566,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:50:00+00:00,-0.1138131668768108,1.0801405853502408,0.610627,0.27141600252051973,0.0012123694600774282,0.00014339157320202812,0.09546294766516959,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 05:55:00+00:00,-0.1052200041253804,1.0956366746203434,0.5415106,0.29812244052749537,0.0013649883540882122,0.00012607670264629938,0.10485842311934813,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 06:00:00+00:00,0.0042729726480958,1.1150173512515118,0.51325846,0.6384124456147745,0.0015558660252911211,0.00011899904601166094,0.22402460878782646,1,0,0,1,0,1,False,0,normal
alice-dev,2026-02-16 06:05:00+00:00,0.0348083098143187,1.1968591341837282,0.8050205,0.7333123227195212,0.0023619147113350444,0.00019209055476610042,0.2575436102672295,1,0,0,1,0,1,False,0,normal
alice-dev,2026-02-16 06:10:00+00:00,-0.0025312002338684,1.2183396063836438,0.8176229,0.6172659566540395,0.002573472985996352,0.0001952476770220558,0.21700237467711916,0,0,0,0,0,1,False,0,normal
alice-dev,2026-02-16 06:15:00+00:00,-0.0495123240340268,1.075457381752161,0.5314823,0.4712547025255029,0.001166245219237822,0.00012356443759207182,0.16538440104193686,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 06:20:00+00:00,0.0488041908412171,1.41752883134275,1.5073216,0.7768097100971372,0.004535260807571207,0.00036802929922683447,0.27358114860641597,1,1,1,3,1,1,False,0,normal
alice-dev,2026-02-16 06:25:00+00:00,-0.0285492210541697,1.329052994830312,0.9956035,0.5364053142804366,0.003663874222230644,0.0002398349392410216,0.18909616645770583,0,1,1,2,1,0,False,0,normal
alice-dev,2026-02-16 06:30:00+00:00,-0.0630834224656627,1.2891761865473814,1.0033864,0.42907748449356015,0.0032711329137146378,0.00024178469220917647,0.15139455150020892,0,0,1,1,0,0,False,0,normal
alice-dev,2026-02-16 06:35:00+00:00,-0.094296580491969,1.0881574469540034,0.52863336,0.332071027855377,0.0012913264491652733,0.0001228507281494354,0.11671367922503463,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 06:40:00+00:00,-0.1023754932967863,1.0590819994976317,0.47067952,0.3069628121463588,0.0010049662871712702,0.00010833227467374204,0.10782122213413764,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 06:45:00+00:00,-0.063773029142833,1.2116300516938163,0.7350311,0.42693427616552293,0.0025073914864503985,0.00017455698239726873,0.15035695077290984,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 06:50:00+00:00,-0.0464179963789166,1.0894639523266785,0.5563445,0.48087147251868323,0.0013041940444353602,0.00012979285479451059,0.16880042115352983,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 06:55:00+00:00,0.0228605859782199,1.398657079053796,1.6753544,0.6961803428905432,0.004349395463600678,0.00041012446305360565,0.24530844576286642,1,1,1,3,1,1,False,0,normal
alice-dev,2026-02-16 07:00:00+00:00,-0.0568717226563122,1.2222969070782852,0.8991392,0.44838264380160975,0.002612447907007521,0.0002156689400317315,0.15791298278002558,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:05:00+00:00,-0.1125620428152295,0.9995968973354612,0.49451685,0.2753043342275033,0.0004191055358638628,0.00011430394396415919,0.09653749510036774,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:10:00+00:00,-0.0788233788761301,1.03553732110528,0.5175565,0.38015973648062107,0.0007730779240206286,0.00012007578042264508,0.13336250777575134,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:15:00+00:00,-0.1414637343960649,1.0458289477431388,0.42627978,0.18548161623326664,0.0008744387672413988,9.720936099756662e-05,0.06525378205847708,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:30:00+00:00,-0.0592116297172748,1.1754704493909678,0.5374133,0.4411105154044977,0.002151260438471865,0.00012505025712645192,0.15517913662217728,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:35:00+00:00,-0.0697355900014377,1.0865649953340506,0.4783122,0.408403408481603,0.0012756426078575323,0.00011024439489692062,0.14342074119978024,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:40:00+00:00,-0.1299400315694494,1.0132700096913063,0.4184415,0.22129579362663546,0.0005537701760231313,9.524573436800322e-05,0.0776759210512409,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:45:00+00:00,-0.145174630826361,1.0016595619874868,0.41563195,0.1739486302614237,0.0004394204419295278,9.454189281129817e-05,0.061064180314017016,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:50:00+00:00,-0.0124599162765729,1.1903767765555069,0.6181819,0.5864087918180524,0.0022980708450177356,0.0001452842081708846,0.2060909871945258,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 07:55:00+00:00,-0.1116923850019591,0.9972303459017589,0.43233797,0.278007118190663,0.00039579768985602314,9.872704385795883e-05,0.09747063867133902,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:00:00+00:00,-0.1444572695495078,0.9993182128674936,0.39745158,0.17617809629425266,0.0004163608101115877,8.99873912283851e-05,0.061835056203896,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:05:00+00:00,-0.1080661154797896,0.9977595085311124,0.50041306,0.2892770946814823,0.00040100934124987457,0.00011578104799329544,0.10142207072235425,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:10:00+00:00,-0.1151804411791452,1.051167291805987,0.51911074,0.26716669089334893,0.0009270153981912999,0.00012046514480523064,0.09386893674548065,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:15:00+00:00,-0.0821757369284577,1.1488665505334803,0.642882,0.36974104139809516,0.0018892422254096724,0.00015147201647996254,0.13011604087317066,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:20:00+00:00,-0.0968844469394908,1.0034225312220193,0.524655,0.3240282737670096,0.00045678368823377416,0.00012185407918588855,0.11360632633309095,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:25:00+00:00,-0.0710841005351939,1.0628957858503307,0.46915248,0.40421241221942716,0.0010425277547775093,0.00010794972436826576,0.1418716139082821,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:30:00+00:00,-0.1412256336466499,1.0391921612874593,0.42747968,0.1862216025558355,0.0008090739522228249,9.750995699475137e-05,0.06548998976491884,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:35:00+00:00,-0.1028328014913057,1.0038377596113282,0.51411635,0.3055415574465125,0.00046087321665824337,0.00011921396250472272,0.10713661492086117,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:40:00+00:00,-0.0075803818300604,1.1697488532230027,0.687142,0.6015737535403235,0.0020949092092094005,0.00016255992283498906,0.211332799939187,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:45:00+00:00,-0.1209646545893044,0.9934779737259092,0.43164253,0.24919010400375224,0.0003588410821976043,9.855282393939715e-05,0.08737169662726427,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:50:00+00:00,-0.1152226580682418,1.0604016351877692,0.6532181,0.26703548626425955,0.0010179632011677916,0.00015406139083324293,0.09386492573014953,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 08:55:00+00:00,-0.1006139421487102,1.0041919365806955,0.46076077,0.31243748519667197,0.0004643614578787702,0.00010584745381610718,0.10954740056523758,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:00:00+00:00,-0.0144593925650929,1.1936384740951829,0.8264492,0.5801946782151314,0.0023301948643381113,0.000197458819992263,0.203942943223812,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:05:00+00:00,-0.1066549057111415,1.0341339320326317,0.43842316,0.29366295205337556,0.0007592561342515384,0.00010025149069195212,0.10307784831287706,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:10:00+00:00,-0.0999262392848164,1.1595349332919616,0.8075333,0.3145747767193703,0.0019943136888675196,0.0001927200552425783,0.11085699765945599,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:15:00+00:00,0.003144755999564,1.1879907707824329,0.6767564,0.6349060942452003,0.002274571395844293,0.00015995814786343995,0.2230612204187246,1,0,0,1,0,1,False,0,normal
alice-dev,2026-02-16 09:20:00+00:00,0.0015686160294177,1.2101605235867394,0.8417158,0.6300076551465085,0.0024929183022482045,0.0002012833710803707,0.22143558571838892,1,0,0,1,0,1,False,0,normal
alice-dev,2026-02-16 09:25:00+00:00,-0.0504040149126949,1.176394515700458,0.5628674,0.4684834426458304,0.0021603614429697633,0.00013142695566127974,0.16476475951777844,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:30:00+00:00,-0.1147804988434182,1.1011674460822125,0.5088147,0.26840965992633736,0.0014194601765476656,0.000117885806184634,0.09447555777786515,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:35:00+00:00,-0.0801545655396839,1.0691093661492717,0.64653,0.3760225805655891,0.001103724469415775,0.00015238590446873656,0.13203992253359234,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:40:00+00:00,0.0091665652987467,1.1966034214780228,0.95726925,0.6536210984165901,0.0023593962313721954,0.00023023153720328607,0.22966224258794776,1,0,1,2,1,1,False,0,normal
alice-dev,2026-02-16 09:45:00+00:00,-0.0363443756127288,1.2183314262786171,0.54284984,0.5121789824867907,0.0025733924212448006,0.00012641220575761676,0.1802012548795397,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:50:00+00:00,-0.0373637270998157,1.2073524058965572,0.8511276,0.5090109699534923,0.0024652615297130467,0.00020364119207070595,0.17907777337674308,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 09:55:00+00:00,-0.0821980892294004,1.1280705923066636,0.92228097,0.3696715733388128,0.0016844256365820182,0.00022146635934148205,0.1300410395491906,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:00:00+00:00,-0.0418633104591775,1.0895864766793932,0.46892574,0.4950268470501978,0.0013054007702662956,0.00010789292202106876,0.17374865461376873,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:05:00+00:00,-0.0258508407176459,1.1539204442679245,0.5700313,0.5447915312370071,0.0019390173434252257,0.00013322163827169037,0.19139565849463278,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:10:00+00:00,-0.0617167228076676,1.1258288539974133,0.8804777,0.4333250102004747,0.0016623470582093779,0.0002109939069444218,0.15230887321262276,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:15:00+00:00,-0.0742639371067555,1.1456152747150077,0.40599707,0.3943298915774682,0.0018572208482163534,9.212818636796522e-05,0.13869312780489995,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:20:00+00:00,0.0330813684731324,1.2770446043382078,1.3282273,0.7279452124710392,0.0031516505961380866,0.00032316303562269935,0.2559808509841988,1,0,1,2,1,1,False,0,normal
alice-dev,2026-02-16 10:25:00+00:00,-0.0699708071821784,1.089313378332236,0.6656073,0.4076723839173841,0.001302711061464751,0.00015716510274950353,0.14318843277342191,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:30:00+00:00,-0.0901977186706568,1.1140531591491796,0.5188749,0.3448097600656813,0.0015463698272693538,0.00012040606274841253,0.12126076728135725,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:35:00+00:00,-0.0621904968634982,1.0897717535350888,0.45032647,0.43185258173410507,0.0013072255370386845,0.00010323347864032198,0.1516369025884924,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:40:00+00:00,-0.0761859725443865,1.2502379732149285,0.6931194,0.3883564541194428,0.0028876357003228366,0.00016405736638326144,0.13698464864683293,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:45:00+00:00,-0.0108957199231196,1.3086395371852069,1.3830014,0.5912701117013845,0.0034628248300628546,0.00033688490845326544,0.20825759325854254,0,1,1,2,1,0,False,0,normal
alice-dev,2026-02-16 10:50:00+00:00,-0.0207707784351203,1.2510801844358732,0.8919748,0.5605797075283571,0.002895930525089499,0.00021387413216255045,0.19728063555835504,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 10:55:00+00:00,0.0059018128750015,1.1430559740068325,0.63793236,0.6434746702928633,0.0018320146405910321,0.00015023204483940463,0.22590240934016084,1,0,0,1,0,1,False,0,normal
alice-dev,2026-02-16 11:00:00+00:00,0.0405845089542199,1.2661473519914492,0.9224884,0.7512640022940805,0.003044325026961903,0.00022151832419496656,0.2640743700596233,1,0,0,1,0,1,False,0,normal
alice-dev,2026-02-16 11:05:00+00:00,-0.06562717620097,1.0639767571234604,0.37460274,0.4211718270072419,0.001053174095108084,8.426335602185589e-05,0.14780402939262902,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 11:10:00+00:00,0.0665847262370407,1.2874939641386574,0.70274395,0.8320693135767007,0.0032545649320113467,0.00016646848498039812,0.2924132980235433,1,0,0,1,0,1,False,0,normal
alice-dev,2026-02-16 11:15:00+00:00,-0.0417327584222558,1.1334182746517023,0.80283374,0.4954325858895039,0.0017370942390142108,0.0001915427330286192,0.1740668508648899,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 11:20:00+00:00,-0.0891318874152391,1.0571266474683394,0.34629297,0.34812222570517726,0.0009857082886588263,7.717126206134215e-05,0.12221092827646102,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 11:25:00+00:00,-0.0965822752601869,1.0478012647826846,0.36851948,0.32496738424987,0.0008938638518525766,8.273939268671628e-05,0.1140762586534089,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 11:30:00+00:00,-0.0524516090144139,1.1809201201166386,1.2674983,0.46211978510519963,0.0022049335107146477,0.00030794935588852846,0.16260603632233656,0,0,1,1,0,0,False,0,normal
alice-dev,2026-02-16 11:35:00+00:00,-0.002438429359076,1.1330885120242926,0.6891643,0.617554276529755,0.0017338464513560396,0.00016306654445771317,0.21679976300672615,0,0,0,0,0,1,False,0,normal
alice-dev,2026-02-16 11:40:00+00:00,0.0405592287025754,1.2900265711596488,1.3496594,0.7511854345428493,0.0032795082371104857,0.0003285321526085006,0.26416128961876845,1,0,1,2,1,1,False,0,normal
alice-dev,2026-02-16 11:45:00+00:00,-0.0590763139329191,1.1607957425246034,0.5995351,0.44153105935447234,0.0020067312290152546,0.00014061285769142442,0.15528041056152805,0,0,0,0,0,0,False,0,normal
alice-dev,2026-02-16 11:50:00+00:00,0.0585945512379378,1.3610469437414878,0.8604529,0.8072368834865215,0.00397897831157543,0.00020597734329376352,0.283987344832322,1,1,0,2,1,1,False,0,normal
