user_name,window,lof_score,lof_pred
alice-dev,2026-02-17 08:45:00+00:00,1.1405743778282889,0
alice-dev,2026-02-17 08:50:00+00:00,1.2157288051829072,0
alice-dev,2026-02-17 08:55:00+00:00,1.1544675248376572,0
alice-dev,2026-02-17 09:00:00+00:00,1.1596845401563876,0
alice-dev,2026-02-17 09:05:00+00:00,1.0967299893158768,0
alice-dev,2026-02-17 09:10:00+00:00,1.2529352392111635,0
alice-dev,2026-02-17 09:15:00+00:00,1.085569293138684,0
alice-dev,2026-02-17 09:20:00+00:00,1.2078546131897279,0
alice-dev,2026-02-17 09:25:00+00:00,1.1295605092603365,0
alice-dev,2026-02-17 09:30:00+00:00,1.053018782444512,0
alice-dev,2026-02-17 09:35:00+00:00,1.1464961302687386,0
alice-dev,2026-02-17 09:40:00+00:00,1.1135125778805466,0
alice-dev,2026-02-17 09:45:00+00:00,1.0967168197891262,0
alice-dev,2026-02-17 09:50:00+00:00,1.087385174892704,0
alice-dev,2026-02-17 09:55:00+00:00,1.0623187264243175,0
alice-dev,2026-02-17 10:00:00+00:00,1.0421867370287285,0
alice-dev,2026-02-17 10:05:00+00:00,1.0934831897503667,0
alice-dev,2026-02-17 10:10:00+00:00,1.2389396557678698,0
alice-dev,2026-02-17 10:15:00+00:00,1.025633117910444,0
alice-dev,2026-02-17 10:20:00+00:00,1.0633795135708022,0
alice-dev,2026-02-17 10:25:00+00:00,1.0992129648858127,0
alice-dev,2026-02-17 10:30:00+00:00,1.0797015920538513,0
alice-dev,2026-02-17 10:35:00+00:00,1.0459619664186952,0
alice-dev,2026-02-17 10:40:00+00:00,1.077912955640043,0
alice-dev,2026-02-17 10:45:00+00:00,1.0325197919340696,0
alice-dev,2026-02-17 10:50:00+00:00,1.0747464474435804,0
alice-dev,2026-02-17 10:55:00+00:00,1.0800528108219096,0
alice-dev,2026-02-17 11:00:00+00:00,1.0492026448994392,0
alice-dev,2026-02-17 11:05:00+00:00,1.092175857960801,0
alice-dev,2026-02-17 11:10:00+00:00,1.1442624680800264,0
alice-dev,2026-02-17 11:15:00+00:00,1.0026455094019453,0
alice-dev,2026-02-17 11:25:00+00:00,1.0111797555522128,0
alice-dev,2026-02-17 11:30:00+00:00,1.1858454528112647,0
alice-dev,2026-02-17 11:35:00+00:00,1.212490056273601,0
alice-dev,2026-02-17 11:40:00+00:00,1.0266774076034808,0
alice-dev,2026-02-17 11:45:00+00:00,0.9998831885774954,0
alice-dev,2026-02-17 11:50:00+00:00,1.013348908549228,0
alice-dev,2026-02-17 11:55:00+00:00,1.051185408752523,0
alice-dev,2026-02-17 12:00:00+00:00,1.1081082154073112,0
alice-dev,2026-02-17 12:05:00+00:00,1.107421609584806,0
alice-dev,2026-02-17 12:10:00+00:00,1.100055121053999,0
alice-dev,2026-02-17 12:15:00+00:00,1.1295759337920743,0
alice-dev,2026-02-17 12:20:00+00:00,1.0593441831755512,0
alice-dev,2026-02-17 12:25:00+00:00,1.1901956704435128,0
alice-dev,2026-02-17 12:30:00+00:00,1.2578364866444034,0
alice-dev,2026-02-17 12:35:00+00:00,1.1887282840812647,0
alice-dev,2026-02-17 12:40:00+00:00,1.1444433404914136,0
alice-dev,2026-02-17 12:45:00+00:00,1.158468642375574,0
alice-dev,2026-02-17 13:00:00+00:00,1.0785352122027645,0
alice-dev,2026-02-17 13:05:00+00:00,1.1525123053452913,0
alice-dev,2026-02-17 13:10:00+00:00,0.9984757308370067,0
alice-dev,2026-02-17 13:15:00+00:00,0.9958584366793137,0
alice-dev,2026-02-17 13:20:00+00:00,1.0078160357173358,0
alice-dev,2026-02-17 13:25:00+00:00,1.2172108849997687,0
alice-dev,2026-02-18 03:30:00+00:00,1.0524891332880628,0
alice-dev,2026-02-18 03:40:00+00:00,0.9875298878727888,0
alice-dev,2026-02-18 03:45:00+00:00,0.9892867425123667,0
alice-dev,2026-02-18 03:50:00+00:00,1.275454408085096,0
alice-dev,2026-02-18 04:00:00+00:00,1.0593081980523358,0
alice-dev,2026-02-18 04:05:00+00:00,1.0699150404515054,0
alice-dev,2026-02-18 04:10:00+00:00,1.0661231965886777,0
alice-dev,2026-02-18 04:15:00+00:00,1.1055653403306989,0
alice-dev,2026-02-18 04:20:00+00:00,1.2403960644108738,0
alice-dev,2026-02-18 04:25:00+00:00,1.018202534978024,0
alice-dev,2026-02-18 04:30:00+00:00,1.1042281666994012,0
alice-dev,2026-02-18 04:35:00+00:00,1.0360840372747606,0
alice-dev,2026-02-18 04:40:00+00:00,1.0661231965886777,0
alice-dev,2026-02-18 04:45:00+00:00,1.0661231965886777,0
alice-dev,2026-02-18 04:50:00+00:00,1.0360840372747606,0
alice-dev,2026-02-18 04:55:00+00:00,1.0557077730873083,0
alice-dev,2026-02-18 05:00:00+00:00,1.2376225356604549,0
alice-dev,2026-02-18 05:05:00+00:00,1.0151835191072558,0
alice-dev,2026-02-18 05:10:00+00:00,1.049718146715189,0
alice-dev,2026-02-18 05:15:00+00:00,1.042009291717914,0
alice-dev,2026-02-18 05:20:00+00:00,1.0845755500278265,0
alice-dev,2026-02-18 05:25:00+00:00,1.0147848041188825,0
alice-dev,2026-02-18 05:30:00+00:00,0.9940935681630225,0
alice-dev,2026-02-18 05:35:00+00:00,1.0512757707667681,0
alice-dev,2026-02-18 05:40:00+00:00,1.0037639025458318,0
alice-dev,2026-02-18 05:45:00+00:00,1.043354961303411,0
alice-dev,2026-02-18 05:50:00+00:00,1.1857840700319762,0
alice-dev,2026-02-18 06:00:00+00:00,1.1100991376087856,0
alice-dev,2026-02-18 06:05:00+00:00,1.1237082303520742,0
alice-dev,2026-02-18 06:10:00+00:00,1.1404452056318422,0
alice-dev,2026-02-18 06:15:00+00:00,1.0372123278604324,0
alice-dev,2026-02-18 06:25:00+00:00,1.1395665706224165,0
alice-dev,2026-02-18 06:30:00+00:00,1.0051574058029566,0
alice-dev,2026-02-18 06:40:00+00:00,0.9756737470347742,0
alice-dev,2026-02-18 06:50:00+00:00,1.002688210240354,0
alice-dev,2026-02-18 06:55:00+00:00,1.0043759834376365,0
alice-dev,2026-02-18 07:00:00+00:00,0.9762820165306189,0
alice-dev,2026-02-18 07:05:00+00:00,1.4115924564579416,1
alice-dev,2026-02-18 07:15:00+00:00,0.9754462779346106,0
alice-dev,2026-02-18 07:20:00+00:00,0.9756218863968675,0
alice-dev,2026-02-18 07:25:00+00:00,0.986867052846583,0
alice-dev,2026-02-18 07:30:00+00:00,0.9762820165306189,0
alice-dev,2026-02-18 07:40:00+00:00,1.2760784910360747,0
alice-dev,2026-02-18 07:45:00+00:00,1.019004092536786,0
alice-dev,2026-02-18 07:50:00+00:00,1.0070935324527646,0
alice-dev,2026-02-18 08:00:00+00:00,1.0886757334927213,0
alice-dev,2026-02-18 08:05:00+00:00,1.085422031856177,0
alice-dev,2026-02-18 08:10:00+00:00,1.0848525487482157,0
alice-dev,2026-02-18 08:15:00+00:00,1.1180194194475632,0
alice-dev,2026-02-18 08:20:00+00:00,1.1334333989303633,0
alice-dev,2026-02-18 08:25:00+00:00,1.0139212805277562,0
alice-dev,2026-02-18 08:30:00+00:00,1.0419275759544402,0
alice-dev,2026-02-18 08:35:00+00:00,1.0532178109081642,0
alice-dev,2026-02-18 08:40:00+00:00,1.0632717493371586,0
alice-dev,2026-02-18 08:45:00+00:00,1.0278306458611146,0
alice-dev,2026-02-18 08:50:00+00:00,1.1876677244948144,0
alice-dev,2026-02-18 08:55:00+00:00,1.082832948578436,0
alice-dev,2026-02-18 09:00:00+00:00,1.1585608067311892,0
alice-dev,2026-02-18 09:05:00+00:00,1.1232952763560684,0
alice-dev,2026-02-18 09:10:00+00:00,1.1418730945689555,0
alice-dev,2026-02-18 09:15:00+00:00,1.2010772790630226,0
alice-dev,2026-02-18 09:20:00+00:00,1.0910568836011925,0
alice-dev,2026-02-18 09:25:00+00:00,1.0841070358907685,0
alice-dev,2026-02-18 09:30:00+00:00,1.0913768447013978,0
alice-dev,2026-02-18 09:35:00+00:00,1.1012766267995702,0
alice-dev,2026-02-18 09:40:00+00:00,1.0994962680238205,0
alice-dev,2026-02-18 09:45:00+00:00,1.3797160636736656,1
alice-dev,2026-02-18 09:50:00+00:00,1.12021172049157,0
alice-dev,2026-02-18 09:55:00+00:00,1.1452867640225957,0
alice-dev,2026-02-18 10:00:00+00:00,1.0153612582146352,0
alice-dev,2026-02-18 10:05:00+00:00,1.7057725619311968,1
alice-dev,2026-02-18 10:10:00+00:00,1.0222019421246145,0
alice-dev,2026-02-18 10:15:00+00:00,1.0896409318800966,0
alice-dev,2026-02-18 10:20:00+00:00,1.0352892010675887,0
alice-dev,2026-02-18 10:25:00+00:00,1.0885239287917352,0
alice-dev,2026-02-18 10:30:00+00:00,1.0699918470452519,0
alice-dev,2026-02-18 10:35:00+00:00,1.0300831192016164,0
alice-dev,2026-02-18 10:40:00+00:00,1.0391629645085794,0
alice-dev,2026-02-18 10:45:00+00:00,1.0200390692112609,0
alice-dev,2026-02-18 10:50:00+00:00,0.9980896811351356,0
alice-dev,2026-02-18 10:55:00+00:00,1.1140708843976357,0
alice-dev,2026-02-18 11:00:00+00:00,1.0442462374769754,0
alice-dev,2026-02-18 11:05:00+00:00,1.0569591017371083,0
alice-dev,2026-02-18 11:10:00+00:00,1.2019479068070247,0
alice-dev,2026-02-18 11:15:00+00:00,1.115092885471355,0
alice-dev,2026-02-18 11:20:00+00:00,1.1254941967426069,0
alice-dev,2026-02-18 11:25:00+00:00,1.017865648501334,0
alice-dev,2026-02-18 11:30:00+00:00,1.0362459504831554,0
alice-dev,2026-02-18 11:35:00+00:00,1.062749865626505,0
alice-dev,2026-02-18 11:40:00+00:00,1.2416297994340475,0
alice-dev,2026-02-18 11:45:00+00:00,1.033844031896908,0
alice-dev,2026-02-18 11:50:00+00:00,1.1157307995990318,0
alice-dev,2026-02-18 11:55:00+00:00,1.0874720379042,0
alice-dev,2026-02-18 12:00:00+00:00,1.0600078033608145,0
alice-dev,2026-02-18 12:05:00+00:00,1.194146318298566,0
alice-dev,2026-02-18 12:10:00+00:00,0.9975205207819935,0
alice-dev,2026-02-18 12:15:00+00:00,1.0683421140090743,0
alice-dev,2026-02-18 12:20:00+00:00,0.9994019602271288,0
alice-dev,2026-02-18 12:25:00+00:00,0.9842330285396327,0
alice-dev,2026-02-18 12:30:00+00:00,1.0862167844762556,0
alice-dev,2026-02-18 12:35:00+00:00,0.9842330285396327,0
alice-dev,2026-02-18 12:45:00+00:00,1.0417324094151101,0
alice-dev,2026-02-18 12:50:00+00:00,1.0093065731628663,0
alice-dev,2026-02-18 12:55:00+00:00,1.0036381501171356,0
alice-dev,2026-02-18 13:00:00+00:00,1.2092757889004637,0
alice-dev,2026-02-18 13:05:00+00:00,0.9881567127664735,0
alice-dev,2026-02-18 13:15:00+00:00,1.1928575020727115,0
alice-dev,2026-02-18 13:20:00+00:00,1.0734539085232082,0
alice-dev,2026-02-18 13:25:00+00:00,1.1184769969757595,0
alice-dev,2026-02-18 15:55:00+00:00,1.0061714071745747,0
alice-dev,2026-02-19 03:30:00+00:00,1.298762470578508,1
alice-dev,2026-02-19 03:35:00+00:00,1.1268923916870348,0
alice-dev,2026-02-19 03:40:00+00:00,1.194566194822947,0
alice-dev,2026-02-19 03:45:00+00:00,1.2821676072286572,0
alice-dev,2026-02-19 03:50:00+00:00,1.1376053612105017,0
alice-dev,2026-02-19 03:55:00+00:00,1.160797395049559,0
alice-dev,2026-02-19 04:00:00+00:00,0.9823082346235127,0
alice-dev,2026-02-19 04:05:00+00:00,1.2144195439524759,0
alice-dev,2026-02-19 04:10:00+00:00,1.0786862020286256,0
alice-dev,2026-02-19 04:15:00+00:00,1.0043028542962027,0
alice-dev,2026-02-19 04:20:00+00:00,1.0062424176283373,0
alice-dev,2026-02-19 04:25:00+00:00,1.0444256208543814,0
alice-dev,2026-02-19 04:30:00+00:00,1.0799781952742213,0
alice-dev,2026-02-19 04:40:00+00:00,1.2024573632379156,0
alice-dev,2026-02-19 04:45:00+00:00,0.9805610316151602,0
alice-dev,2026-02-19 04:50:00+00:00,0.9948340944517529,0
alice-dev,2026-02-19 04:55:00+00:00,1.0695118258928535,0
alice-dev,2026-02-19 05:00:00+00:00,1.1959747207565175,0
alice-dev,2026-02-19 05:05:00+00:00,1.0768228531174804,0
alice-dev,2026-02-19 05:10:00+00:00,1.027761181732927,0
alice-dev,2026-02-19 05:15:00+00:00,1.0451368348283756,0
alice-dev,2026-02-19 05:20:00+00:00,1.0524086489309097,0
alice-dev,2026-02-19 05:25:00+00:00,1.0888564956883577,0
alice-dev,2026-02-19 05:30:00+00:00,1.234538225245647,0
alice-dev,2026-02-19 05:35:00+00:00,1.101161007716144,0
alice-dev,2026-02-19 05:40:00+00:00,1.204590349248011,0
alice-dev,2026-02-19 05:45:00+00:00,1.1196160808715374,0
alice-dev,2026-02-19 05:50:00+00:00,1.0451368348283756,0
alice-dev,2026-02-19 05:55:00+00:00,1.0441315544203515,0
alice-dev,2026-02-19 06:00:00+00:00,1.3356466679131473,1
alice-dev,2026-02-19 06:05:00+00:00,1.0836606651553753,0
alice-dev,2026-02-19 06:10:00+00:00,1.2581442291124032,0
alice-dev,2026-02-19 06:15:00+00:00,1.0250350962283608,0
alice-dev,2026-02-19 06:20:00+00:00,1.073337040704344,0
alice-dev,2026-02-19 06:30:00+00:00,1.0302121642933548,0
alice-dev,2026-02-19 06:40:00+00:00,1.0562902815811663,0
alice-dev,2026-02-19 06:55:00+00:00,1.029773042541985,0
alice-dev,2026-02-19 07:00:00+00:00,1.0466523689423517,0
